0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z
-0.115987,0.910912,0.216967,-0.119977,0.987062,0.218741,-0.149754,1.337895,0.21872,-0.106688,1.441082,0.311627,0.004984,1.33705,0.126799,0.073679,1.111642,0.131876,0.186817,0.8774055000000001,0.2013105,0.186817,0.8774055000000001,0.2013105,-0.307773,1.316604,0.304082,-0.336582,1.082761,0.310491,-0.3272779999999999,0.853077,0.365191,-0.3272779999999999,0.853077,0.365191,0.026319,0.694408,0.310197,0.023639,0.22129,0.248096,0.037106,0.124681,0.183522,0.077061,0.062744,0.316531,-0.157913,0.588966,0.370544,-0.192206,0.303663,0.303413,-0.21226,0.1167,0.203736,-0.193708,0.049235,0.338748,-0.150329,1.289994,0.2127494999999999,0.224299,0.813977,0.168047,0.224299,0.813977,0.168047,-0.360065,0.78919,0.338591,-0.360065,0.78919,0.338591
-0.115226,0.906857,0.217243,-0.119593,0.982999,0.218366,-0.149875,1.334242,0.22483,-0.102864,1.435975,0.317427,0.00112,1.334063,0.126304,0.066769,1.107728,0.122317,0.1823495,0.8724155,0.180612,0.1823495,0.8724155,0.180612,-0.304268,1.311864,0.316095,-0.334748,1.078238,0.322668,-0.3125615,0.850029,0.384664,-0.3125615,0.850029,0.384664,0.030702,0.694158,0.312096,0.030632,0.218131,0.246457,0.034494,0.123187,0.178227,0.095619,0.063683,0.304112,-0.153843,0.587959,0.380747,-0.190079,0.300054,0.310363,-0.210719,0.116429,0.204776,-0.193256,0.048401,0.33965,-0.1507285,1.2864520000000002,0.2180585,0.218242,0.809753,0.144283,0.218242,0.809753,0.144283,-0.345244,0.783854,0.364249,-0.345244,0.783854,0.364249
-0.114306,0.902434,0.217443,-0.118758,0.978574,0.218372,-0.148331,1.329696,0.230115,-0.098281,1.43041,0.322232,-0.000889,1.330439,0.126143,0.060767,1.103337,0.112851,0.176893,0.8674014999999999,0.1588535,0.176893,0.8674014999999999,0.1588535,-0.299759,1.306255,0.325948,-0.331169,1.072819,0.334601,-0.2942185,0.8477699999999999,0.4058935,-0.2942185,0.8477699999999999,0.4058935,0.038024,0.694012,0.313376,0.038641,0.215047,0.242399,0.030686,0.122313,0.171534,0.113755,0.064446,0.285002,-0.150495,0.586935,0.39094,-0.188997,0.296594,0.31719,-0.210056,0.116564,0.205662,-0.193166,0.047835,0.340254,-0.1494329999999999,1.281994,0.222779,0.210571,0.805501,0.119245,0.210571,0.805501,0.119245,-0.32474,0.778952,0.391873,-0.32474,0.778952,0.391873
-0.112627,0.898024,0.218954,-0.116927,0.974176,0.219458,-0.145121,1.324775,0.234564,-0.092768,1.424941,0.325995,-0.000665,1.326153,0.126351,0.057144,1.098906,0.102467,0.171345,0.863426,0.136662,0.171345,0.863426,0.136662,-0.294101,1.300549,0.334,-0.325437,1.067263,0.346208,-0.2726305,0.8474275,0.428197,-0.2726305,0.8474275,0.428197,0.049266,0.694215,0.314556,0.04689,0.212493,0.238053,0.027903,0.122308,0.166007,0.128314,0.064581,0.264542,-0.146873,0.585489,0.4001,-0.187376,0.293667,0.322924,-0.209638,0.117031,0.206318,-0.193311,0.047326,0.340476,-0.146419,1.2771315,0.2268905,0.201418,0.80171,0.093984,0.201418,0.80171,0.093984,-0.299306,0.7761,0.420143,-0.299306,0.7761,0.420143
-0.110417,0.89362,0.221805,-0.114375,0.969792,0.221966,-0.140074,1.320297,0.23823,-0.086079,1.420527,0.328632,0.002135,1.321946,0.126861,0.054793,1.09493,0.091583,0.166267,0.860982,0.1151,0.166267,0.860982,0.1151,-0.286925,1.295768,0.340534,-0.317189,1.062624,0.357309,-0.2485605,0.8502645,0.450566,-0.2485605,0.8502645,0.450566,0.064019,0.694801,0.315075,0.055648,0.210806,0.233747,0.028258,0.123447,0.160927,0.138707,0.064326,0.247123,-0.142119,0.583041,0.407271,-0.184576,0.29057,0.327028,-0.20939,0.116738,0.206781,-0.193513,0.046773,0.340858,-0.141487,1.272691,0.2303505,0.191797,0.799103,0.069781,0.191797,0.799103,0.069781,-0.270632,0.776963,0.448603,-0.270632,0.776963,0.448603
-0.106776,0.890646,0.226146,-0.110536,0.966828,0.225902,-0.133285,1.317788,0.241303,-0.0777,1.418255,0.330469,0.006971,1.31909,0.127435,0.05348,1.092779,0.080813,0.1616965,0.859774,0.095917,0.1616965,0.859774,0.095917,-0.278341,1.293616,0.346174,-0.307473,1.060725,0.367775,-0.222992,0.8578749999999999,0.4718715,-0.222992,0.8578749999999999,0.4718715,0.080137,0.6961,0.314771,0.065218,0.210888,0.228445,0.032589,0.126446,0.154355,0.146452,0.063922,0.233411,-0.135217,0.580409,0.411883,-0.181041,0.288191,0.329669,-0.209122,0.116286,0.207387,-0.193232,0.046259,0.34143,-0.134953,1.270192,0.2334109999999999,0.183201,0.798417,0.04788,0.183201,0.798417,0.04788,-0.240633,0.783485,0.476226,-0.240633,0.783485,0.476226
-0.101081,0.890187,0.231231,-0.104817,0.96637,0.230716,-0.124724,1.317766,0.244026,-0.067598,1.418663,0.331719,0.01296,1.318536,0.127382,0.053277,1.093118,0.07157,0.1592434999999999,0.8613014999999999,0.0807335,0.1592434999999999,0.8613014999999999,0.0807335,-0.268212,1.294703,0.351354,-0.296545,1.062156,0.377291,-0.1970205,0.8711065,0.491175,-0.1970205,0.8711065,0.491175,0.09499,0.698187,0.314126,0.075471,0.212931,0.221988,0.040062,0.131012,0.146357,0.153369,0.064295,0.222739,-0.127408,0.578522,0.413755,-0.177448,0.287433,0.330465,-0.208803,0.116474,0.207654,-0.193195,0.046054,0.341524,-0.1267145,1.2701295,0.236455,0.177694,0.800572,0.030671,0.177694,0.800572,0.030671,-0.211019,0.796642,0.502276,-0.211019,0.796642,0.502276
-0.09286,0.892849,0.236478,-0.096688,0.969027,0.235985,-0.114716,1.320461,0.246763,-0.055936,1.422072,0.332518,0.019842,1.320394,0.12697,0.054295,1.095282,0.066216,0.160173,0.865856,0.070907,0.160173,0.865856,0.070907,-0.256662,1.299215,0.356526,-0.284742,1.067018,0.385676,-0.1720635,0.8889355,0.507757,-0.1720635,0.8889355,0.507757,0.107332,0.700276,0.312857,0.084509,0.216017,0.215005,0.048466,0.135574,0.138099,0.160642,0.066355,0.213923,-0.120468,0.57806,0.413158,-0.174365,0.288957,0.330094,-0.207405,0.117297,0.20871,-0.193194,0.045743,0.342134,-0.1171225,1.272772,0.2396585,0.177024,0.805405,0.019951,0.177024,0.805405,0.019951,-0.182264,0.815165,0.525588,-0.182264,0.815165,0.525588
-0.082084,0.898154,0.241614,-0.086027,0.974327,0.241425,-0.103087,1.325324,0.249213,-0.042915,1.427981,0.332728,0.027939,1.324469,0.126235,0.058013,1.100283,0.059979,0.165192,0.8726905,0.0671215,0.165192,0.8726905,0.0671215,-0.243612,1.306205,0.361271,-0.272934,1.07453,0.393216,-0.149088,0.91016,0.5214235,-0.149088,0.91016,0.5214235,0.118023,0.702543,0.311488,0.093697,0.219978,0.208124,0.057402,0.139933,0.130924,0.168549,0.068705,0.206402,-0.113862,0.579493,0.411292,-0.171689,0.292973,0.329102,-0.206306,0.119804,0.210329,-0.193381,0.045634,0.342448,-0.105883,1.2775625000000002,0.242773,0.181551,0.811947,0.016355,0.181551,0.811947,0.016355,-0.155749,0.837673,0.5452,-0.155749,0.837673,0.5452
-0.069007,0.904678,0.24631,-0.073075,0.980844,0.246746,-0.09025,1.331698,0.251287,-0.028643,1.435293,0.332567,0.037581,1.32999,0.125408,0.064303,1.106909,0.054171,0.1749675,0.880987,0.069183,0.1749675,0.880987,0.069183,-0.229256,1.314507,0.365439,-0.260997,1.083565,0.40025,-0.1272465,0.9305755,0.5317885,-0.1272465,0.9305755,0.5317885,0.128879,0.704631,0.309327,0.10236,0.224217,0.201264,0.065912,0.143965,0.12435,0.17582,0.070419,0.199416,-0.106586,0.581939,0.408396,-0.168593,0.29839,0.32758,-0.205324,0.123413,0.212138,-0.193525,0.04587,0.342414,-0.0931365,1.2838444999999998,0.245612,0.191176,0.819178,0.01967,0.191176,0.819178,0.01967,-0.130327,0.859591,0.560351,-0.130327,0.859591,0.560351
-0.053937,0.910887,0.250424,-0.057981,0.987047,0.251522,-0.076397,1.338103,0.252965,-0.013302,1.442376,0.33221,0.049166,1.335322,0.124864,0.074605,1.112802,0.051438,0.1894795,0.8892075,0.0764055,0.1894795,0.8892075,0.0764055,-0.213966,1.322557,0.36877,-0.248721,1.092481,0.406328,-0.1063125,0.9480255,0.5389475,-0.1063125,0.9480255,0.5389475,0.140394,0.705494,0.306529,0.109591,0.227598,0.194357,0.073283,0.147074,0.117661,0.181106,0.070706,0.192932,-0.09784,0.584651,0.405082,-0.164497,0.304197,0.325938,-0.204591,0.127659,0.214048,-0.193729,0.046394,0.342118,-0.0791419999999999,1.2901630000000002,0.2479905,0.205895,0.825675,0.029195,0.205895,0.825675,0.029195,-0.105379,0.878064,0.57007,-0.105379,0.878064,0.57007
-0.037234,0.915256,0.253536,-0.041077,0.991413,0.255359,-0.060863,1.34232,0.254021,0.003051,1.447467,0.331435,0.063177,1.33877,0.124696,0.088413,1.116171,0.051441,0.208229,0.895223,0.088285,0.208229,0.895223,0.088285,-0.197708,1.328315,0.370672,-0.235906,1.099206,0.410715,-0.0866765,0.9616885,0.5432465,-0.0866765,0.9616885,0.5432465,0.152243,0.703974,0.302949,0.114806,0.228882,0.188542,0.079442,0.147805,0.111989,0.183896,0.068089,0.188531,-0.087393,0.586723,0.403159,-0.159689,0.308897,0.325682,-0.204138,0.131673,0.216556,-0.194023,0.046718,0.34227,-0.063427,1.2943005,0.2497705,0.225656,0.82997,0.043867,0.225656,0.82997,0.043867,-0.082262,0.892186,0.575091,-0.082262,0.892186,0.575091
-0.01913,0.916597,0.255563,-0.022569,0.992757,0.257988,-0.043729,1.343223,0.254384,0.020461,1.449362,0.330198,0.079808,1.339244,0.125033,0.106577,1.116008,0.054303,0.230586,0.897885,0.1040505,0.230586,0.897885,0.1040505,-0.180559,1.330524,0.371148,-0.223306,1.102525,0.412893,-0.0693199999999999,0.970597,0.5453985,-0.0693199999999999,0.970597,0.5453985,0.16482,0.698881,0.297717,0.11933,0.227067,0.182969,0.084655,0.144944,0.10722,0.184333,0.061417,0.186033,-0.074481,0.587566,0.404578,-0.153633,0.311268,0.327745,-0.203232,0.135093,0.219139,-0.194177,0.046939,0.342714,-0.046129,1.295139,0.2508205,0.250253,0.831088,0.062989,0.250253,0.831088,0.062989,-0.06197,0.900951,0.576374,-0.06197,0.900951,0.576374
2e-06,0.913902,0.256451,-0.002863,0.990072,0.259244,-0.025171,1.340044,0.253982,0.038696,1.447177,0.328665,0.09906,1.335203,0.125654,0.129343,1.110829,0.060132,0.2564305,0.897106,0.1239155,0.2564305,0.897106,0.1239155,-0.162684,1.32849,0.370176,-0.211009,1.101708,0.412459,-0.0545545,0.973248,0.5453685,-0.0545545,0.973248,0.5453685,0.178812,0.69075,0.293103,0.122839,0.222103,0.17668,0.088262,0.140027,0.100835,0.183574,0.055188,0.183549,-0.058002,0.586471,0.410174,-0.145417,0.310287,0.332505,-0.201055,0.137527,0.22137,-0.194035,0.047265,0.343548,-0.0274745,1.291912,0.2510705,0.27935,0.829042,0.086813,0.27935,0.829042,0.086813,-0.045557,0.903559,0.575808,-0.045557,0.903559,0.575808
0.019697,0.9068,0.256134,0.017299,0.982978,0.259165,-0.005308,1.332681,0.252902,0.057486,1.440796,0.327075,0.120859,1.326836,0.126585,0.155646,1.101287,0.067669,0.285069,0.8938435,0.147814,0.285069,0.8938435,0.147814,-0.144241,1.321975,0.367554,-0.199494,1.096668,0.409234,-0.042495,0.969186,0.5429045,-0.042495,0.969186,0.5429045,0.194572,0.679031,0.287308,0.124019,0.213753,0.169622,0.08844,0.132325,0.093541,0.182732,0.052087,0.181829,-0.036216,0.583506,0.421233,-0.133982,0.305925,0.341237,-0.198177,0.140208,0.224149,-0.193458,0.048085,0.345041,-0.0075335,1.2845195,0.2504405,0.312252,0.824905,0.115514,0.312252,0.824905,0.115514,-0.033429,0.899657,0.573688,-0.033429,0.899657,0.573688
0.038999,0.896544,0.254851,0.036595,0.972708,0.258213,0.015311,1.322938,0.251713,0.0767,1.431739,0.32606,0.144529,1.31531,0.128198,0.184386,1.088763,0.076801,0.3153065,0.8903675,0.1761424999999999,0.3153065,0.8903675,0.1761424999999999,-0.125663,1.312708,0.364107,-0.189338,1.089094,0.402782,-0.0339845,0.9597765,0.538062,-0.0339845,0.9597765,0.538062,0.212072,0.666346,0.281677,0.124487,0.203812,0.165038,0.086638,0.123457,0.088912,0.182637,0.049965,0.181146,-0.00916,0.579775,0.43654,-0.118952,0.300358,0.354332,-0.193329,0.144966,0.229375,-0.1918,0.049156,0.347451,0.0129349999999999,1.2747785,0.2493625,0.348162,0.821407,0.149693,0.348162,0.821407,0.149693,-0.02596,0.890246,0.56913,-0.02596,0.890246,0.56913
0.05655,0.886147,0.253537,0.05355,0.962256,0.257586,0.036196,1.313252,0.251224,0.096101,1.422449,0.326198,0.168843,1.30397,0.131005,0.214233,1.076825,0.087432,0.345402,0.8901330000000001,0.2091115,0.345402,0.8901330000000001,0.2091115,-0.10703,1.303433,0.36091,-0.180806,1.081845,0.392682,-0.029906,0.9487485,0.5305314999999999,-0.029906,0.9487485,0.5305314999999999,0.230337,0.656512,0.277813,0.127117,0.195409,0.163561,0.085534,0.116778,0.087583,0.183406,0.048208,0.181621,0.022773,0.577907,0.453971,-0.099202,0.297163,0.37155,-0.183591,0.153766,0.238853,-0.187926,0.051749,0.351537,0.0335305,1.2651175,0.248691,0.385062,0.822284,0.190185,0.385062,0.822284,0.190185,-0.024028,0.878744,0.56101,-0.024028,0.878744,0.56101
0.071257,0.878533,0.253782,0.067669,0.954549,0.258934,0.055896,1.306777,0.252041,0.11515,1.415741,0.327866,0.191764,1.296337,0.135367,0.24371,1.069386,0.098649,0.3738295,0.8993504999999999,0.2468874999999999,0.3738295,0.8993504999999999,0.2468874999999999,-0.088999,1.297567,0.359642,-0.174343,1.078729,0.379138,-0.02914,0.940085,0.518714,-0.02914,0.940085,0.518714,0.246258,0.650976,0.276906,0.13087,0.191074,0.163018,0.08616,0.114624,0.086591,0.183993,0.047282,0.181553,0.057777,0.579919,0.470294,-0.071989,0.297838,0.390145,-0.165638,0.165291,0.252472,-0.178376,0.056631,0.358088,0.052856,1.2586785,0.2492515,0.4201,0.833707,0.237694,0.4201,0.833707,0.237694,-0.026705,0.86979,0.548993,-0.026705,0.86979,0.548993
0.084317,0.87563,0.257485,0.08073,0.951602,0.26326,0.074089,1.305014,0.254288,0.133229,1.413383,0.33105,0.212765,1.293507,0.141313,0.271634,1.0673,0.111012,0.398589,0.924318,0.2887115,0.398589,0.924318,0.2887115,-0.072422,1.296932,0.359933,-0.171079,1.082919,0.364287,-0.0301105,0.9388915,0.503474,-0.0301105,0.9388915,0.503474,0.259407,0.648325,0.277728,0.134734,0.190313,0.163332,0.088148,0.115373,0.086531,0.184702,0.046728,0.181867,0.093572,0.586484,0.48313,-0.03889,0.30264,0.406702,-0.140431,0.177654,0.267559,-0.159433,0.064917,0.367824,0.070653,1.2569415,0.2515115,0.450414,0.862376,0.292181,0.450414,0.862376,0.292181,-0.030781,0.868292,0.533127,-0.030781,0.868292,0.533127
0.097124,0.877526,0.265101,0.094264,0.953556,0.270513,0.091519,1.307842,0.258167,0.150019,1.415835,0.335942,0.23289,1.295792,0.149571,0.299637,1.071077,0.125051,0.418296,0.964568,0.331642,0.418296,0.964568,0.331642,-0.057972,1.301669,0.359827,-0.170042,1.094521,0.350686,-0.031452,0.9455815,0.488593,-0.031452,0.9455815,0.488593,0.26977,0.646644,0.279077,0.137143,0.191467,0.164169,0.089127,0.117135,0.087658,0.184977,0.046507,0.182255,0.126496,0.595588,0.491282,-0.003973,0.309036,0.419278,-0.111367,0.186259,0.282586,-0.12607,0.072141,0.382009,0.087713,1.2597795,0.2557095,0.474561,0.909563,0.350174,0.474561,0.909563,0.350174,-0.032552,0.874057,0.515925,-0.032552,0.874057,0.515925
0.109821,0.883505,0.275115,0.107858,0.959592,0.280107,0.107832,1.314726,0.263965,0.165302,1.42265,0.342599,0.252048,1.302839,0.159795,0.32903,1.080789,0.141877,0.4326175,1.0116905,0.3720215,0.4326175,1.0116905,0.3720215,-0.044992,1.310364,0.360074,-0.168513,1.110649,0.339821,-0.031764,0.9580905,0.47716,-0.031764,0.9580905,0.47716,0.276884,0.647173,0.281867,0.138836,0.19553,0.165451,0.089501,0.121186,0.089797,0.184825,0.047054,0.182217,0.152902,0.604885,0.496298,0.029251,0.314343,0.42865,-0.079642,0.187628,0.296823,-0.079061,0.07479,0.398759,0.1040905,1.2666435,0.261826,0.491663,0.967282,0.404828,0.491663,0.967282,0.404828,-0.033508,0.88619,0.503454,-0.033508,0.88619,0.503454
0.124036,0.891937,0.287274,0.121859,0.968038,0.291944,0.123129,1.324648,0.27154,0.179362,1.432456,0.351222,0.270356,1.312849,0.171965,0.360533,1.095341,0.161379,0.443251,1.056608,0.4079595,0.443251,1.056608,0.4079595,-0.032996,1.322,0.361324,-0.16439,1.128618,0.331449,-0.0304255,0.9736585,0.4717175,-0.0304255,0.9736585,0.4717175,0.282576,0.650638,0.286969,0.142064,0.203308,0.167792,0.091792,0.128328,0.093392,0.184864,0.047664,0.182583,0.174472,0.612328,0.501518,0.064062,0.316725,0.437006,-0.041934,0.181027,0.31193,-0.023546,0.072904,0.417264,0.119702,1.276524,0.26986,0.502376,1.023429,0.451983,0.502376,1.023429,0.451983,-0.034034,0.901896,0.498196,-0.034034,0.901896,0.498196
0.139599,0.900393,0.301374,0.136366,0.976473,0.305764,0.138074,1.335177,0.280837,0.192523,1.44295,0.361793,0.288239,1.323507,0.186466,0.390017,1.110939,0.183322,0.452348,1.092491,0.4393304999999999,0.452348,1.092491,0.4393304999999999,-0.020969,1.334265,0.364736,-0.155578,1.144497,0.327028,-0.0264765,0.9892245,0.4730745,-0.0264765,0.9892245,0.4730745,0.289091,0.655733,0.295495,0.146588,0.212912,0.171626,0.095995,0.137769,0.097609,0.184775,0.048478,0.182867,0.19121,0.615428,0.506794,0.097828,0.315825,0.445153,0.001379,0.16733,0.327087,0.037296,0.068894,0.437288,0.134806,1.287025,0.279732,0.509655,1.068841,0.491207,0.509655,1.068841,0.491207,-0.032209,0.917794,0.500072,-0.032209,0.917794,0.500072
