0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z
0.156986,0.912686,0.104198,0.161985,0.988788,0.10539,0.212726,1.332757,0.067176,0.184964,1.450243,0.14817,0.379188,1.31445,0.130789,0.384229,1.086143,0.189133,0.3627055,0.845838,0.282577,0.3627055,0.845838,0.282577,0.048546,1.330673,-0.008538,-0.011816,1.103349,0.006744,-0.0772795,0.8847445,0.0759205,-0.0772795,0.8847445,0.0759205,0.213563,0.649355,0.210515,0.214561,0.213645,0.117755,0.241021,0.111767,0.066713,0.249015,0.052515,0.206531,0.017862,0.603036,0.175049,0.011463,0.325539,0.133065,0.00722,0.122806,0.068458,-0.002713,0.052718,0.203042,0.2097585,1.2845735,0.067058,0.410435,0.78073,0.278407,0.410435,0.78073,0.278407,-0.088087,0.816903,0.042084,-0.088087,0.816903,0.042084
0.157453,0.9126,0.100793,0.162411,0.988702,0.102129,0.216202,1.333482,0.07123,0.184581,1.449783,0.152519,0.380104,1.314807,0.141468,0.386942,1.085401,0.195129,0.3613929999999999,0.8446210000000001,0.286057,0.3613929999999999,0.8446210000000001,0.286057,0.05521,1.33173,-0.010877,-0.006796,1.104717,0.002318,-0.077442,0.886802,0.0735745,-0.077442,0.886802,0.0735745,0.210785,0.649284,0.209004,0.215127,0.213657,0.117711,0.240874,0.111714,0.066433,0.249095,0.052571,0.206284,0.017413,0.606436,0.177966,0.009822,0.325519,0.136347,0.007273,0.12357,0.069243,-0.003062,0.052891,0.203487,0.2135375,1.2852885,0.0703735,0.40869,0.779163,0.282479,0.40869,0.779163,0.282479,-0.088402,0.81834,0.041064,-0.088402,0.81834,0.041064
0.158024,0.911849,0.097115,0.162809,0.987965,0.098312,0.219164,1.333471,0.076359,0.183045,1.448232,0.157964,0.379619,1.313953,0.154228,0.388984,1.083613,0.203314,0.3597964999999999,0.84157,0.289333,0.3597964999999999,0.84157,0.289333,0.062152,1.332437,-0.013127,-0.000817,1.105513,-0.003442,-0.0769765,0.888301,0.0695225,-0.0769765,0.888301,0.0695225,0.208606,0.648929,0.207708,0.215507,0.213153,0.117586,0.241046,0.111182,0.066259,0.249243,0.052462,0.20629,0.016097,0.609458,0.1808,0.005534,0.325086,0.138983,0.00498,0.124121,0.068942,-0.004087,0.053537,0.203327,0.2168284999999999,1.2852885,0.0745035,0.407111,0.776082,0.286644,0.407111,0.776082,0.286644,-0.08749,0.818814,0.039106,-0.08749,0.818814,0.039106
0.158692,0.910694,0.093534,0.163208,0.98683,0.094481,0.221133,1.332698,0.082199,0.180398,1.445704,0.164077,0.377295,1.311919,0.167978,0.388855,1.080889,0.213202,0.357821,0.8367085000000001,0.2924655,0.357821,0.8367085000000001,0.2924655,0.068559,1.333021,-0.014841,0.006124,1.105792,-0.010128,-0.075593,0.8893935,0.0634525,-0.075593,0.8893935,0.0634525,0.206844,0.648297,0.206455,0.215851,0.212406,0.117076,0.241622,0.110448,0.065843,0.249456,0.05229,0.206128,0.013223,0.61222,0.182857,-0.000768,0.324715,0.140467,0.00226,0.124688,0.067851,-0.0064,0.054885,0.202671,0.2190639999999999,1.284564,0.0791435,0.405817,0.771671,0.291392,0.405817,0.771671,0.291392,-0.085511,0.819104,0.034727,-0.085511,0.819104,0.034727
0.159493,0.909504,0.090622,0.163595,0.985665,0.091398,0.221795,1.331361,0.088097,0.176633,1.442568,0.170116,0.373189,1.309022,0.181602,0.390757,1.078144,0.22565,0.35531,0.830804,0.2955445,0.35531,0.830804,0.2955445,0.07392,1.333336,-0.016097,0.013463,1.105527,-0.017394,-0.0731135,0.8897075000000001,0.0552275,-0.0731135,0.8897075000000001,0.0552275,0.205601,0.647537,0.205242,0.216163,0.21206,0.116846,0.241949,0.10997,0.065883,0.249563,0.052,0.206259,0.008272,0.615466,0.185094,-0.009204,0.324964,0.141955,-0.000312,0.125731,0.067658,-0.011493,0.056563,0.20262,0.2200295,1.283306,0.08384,0.404668,0.766796,0.296714,0.404668,0.766796,0.296714,-0.082339,0.818947,0.027444,-0.082339,0.818947,0.027444
0.159974,0.907972,0.088596,0.163658,0.984154,0.089478,0.220882,1.32973,0.093522,0.171809,1.439519,0.175205,0.367536,1.305829,0.194079,0.390814,1.075528,0.238498,0.3520029999999999,0.8251664999999999,0.2991005,0.3520029999999999,0.8251664999999999,0.2991005,0.077883,1.333391,-0.017121,0.020374,1.104938,-0.024568,-0.0695205,0.8890875,0.0448945,-0.0695205,0.8890875,0.0448945,0.204526,0.64586,0.203603,0.21655,0.211703,0.116136,0.242166,0.109329,0.065658,0.249639,0.051799,0.206222,0.000576,0.618653,0.186231,-0.0192,0.325557,0.142367,-0.003234,0.126876,0.067775,-0.023431,0.058863,0.202275,0.2194884999999999,1.281757,0.0883145,0.403153,0.76269,0.302976,0.403153,0.76269,0.302976,-0.077688,0.818134,0.017272,-0.077688,0.818134,0.017272
0.160008,0.906832,0.087129,0.163309,0.983021,0.088618,0.218962,1.329123,0.098484,0.165954,1.437583,0.17948,0.361145,1.303942,0.205242,0.387503,1.074172,0.25068,0.3472815,0.8214490000000001,0.3036204999999999,0.3472815,0.8214490000000001,0.3036204999999999,0.08072,1.333844,-0.01793,0.026045,1.104927,-0.030629,-0.0648045,0.887568,0.0326949999999999,-0.0648045,0.887568,0.0326949999999999,0.202563,0.644347,0.202191,0.216658,0.211157,0.115477,0.24252,0.108614,0.06547,0.249733,0.051697,0.206297,-0.009433,0.622648,0.186486,-0.029987,0.327273,0.142602,-0.006717,0.128812,0.06936,-0.044178,0.061784,0.200615,0.217998,1.281217,0.0926009999999999,0.400118,0.760727,0.311093,0.400118,0.760727,0.311093,-0.071317,0.816835,0.004087,-0.071317,0.816835,0.004087
0.159109,0.907114,0.086336,0.162193,0.983291,0.088658,0.215929,1.329624,0.103016,0.158492,1.436772,0.182729,0.354099,1.303788,0.215179,0.381666,1.074466,0.262136,0.3404895,0.820237,0.3094105,0.3404895,0.820237,0.3094105,0.082131,1.334902,-0.018146,0.029803,1.105698,-0.034908,-0.0589215,0.8854415,0.0190914999999999,-0.0589215,0.8854415,0.0190914999999999,0.199537,0.644111,0.201611,0.216345,0.211291,0.115324,0.242567,0.108777,0.065446,0.249725,0.051737,0.206226,-0.020466,0.627147,0.184379,-0.041394,0.330671,0.142395,-0.012985,0.131435,0.073181,-0.071526,0.065433,0.197038,0.2155145,1.2817575,0.0967635,0.394397,0.761259,0.321669,0.394397,0.761259,0.321669,-0.063205,0.815514,-0.011825,-0.063205,0.815514,-0.011825
0.157157,0.908492,0.086174,0.160213,0.984636,0.089454,0.211674,1.33073,0.107396,0.150266,1.436872,0.185477,0.346174,1.304852,0.223981,0.372829,1.075743,0.272478,0.3309269999999999,0.8207720000000001,0.31625,0.3309269999999999,0.8207720000000001,0.31625,0.081338,1.336178,-0.017356,0.031304,1.10673,-0.037442,-0.0524295,0.8830720000000001,0.0042945,-0.0524295,0.8830720000000001,0.0042945,0.195083,0.644888,0.202113,0.215426,0.211799,0.116099,0.242215,0.109501,0.066079,0.249526,0.051699,0.20654,-0.031783,0.631889,0.180526,-0.054533,0.335598,0.142383,-0.024992,0.134546,0.079153,-0.101851,0.06893,0.19278,0.2117109999999999,1.282897,0.100878,0.385533,0.763381,0.332347,0.385533,0.763381,0.332347,-0.05351,0.814577,-0.029932,-0.05351,0.814577,-0.029932
0.153936,0.909878,0.086885,0.15709,0.985979,0.090965,0.206079,1.331907,0.111673,0.14188,1.437406,0.188368,0.337574,1.30647,0.2316,0.360437,1.077255,0.281513,0.3182515,0.822383,0.324036,0.3182515,0.822383,0.324036,0.078379,1.337037,-0.015848,0.030534,1.107381,-0.03871,-0.045777,0.8803905000000001,-0.0112585,-0.045777,0.8803905000000001,-0.0112585,0.190054,0.645458,0.203114,0.213937,0.212292,0.116461,0.242012,0.110324,0.066473,0.249378,0.051698,0.206589,-0.043844,0.635862,0.175634,-0.070226,0.340947,0.14237,-0.042918,0.137477,0.086273,-0.133061,0.071335,0.189343,0.2065325,1.284104,0.1049509999999999,0.372834,0.76566,0.342417,0.372834,0.76566,0.342417,-0.042759,0.813992,-0.049288,-0.042759,0.813992,-0.049288
0.149377,0.910558,0.088786,0.152658,0.986622,0.093415,0.199246,1.332959,0.115849,0.132544,1.437775,0.191335,0.32845,1.3082,0.238186,0.34475,1.078561,0.288724,0.302825,0.8240955,0.3323125,0.302825,0.8240955,0.3323125,0.073365,1.336997,-0.013873,0.027794,1.107135,-0.039177,-0.039181,0.8774945000000001,-0.0266455,-0.039181,0.8774945000000001,-0.0266455,0.184629,0.645176,0.20478,0.212355,0.212402,0.116903,0.241794,0.110827,0.0669,0.249343,0.051578,0.206745,-0.056193,0.638042,0.17008,-0.087509,0.345441,0.140532,-0.06402,0.139769,0.091136,-0.163345,0.073541,0.185329,0.2000925,1.2851845,0.1089639999999999,0.356309,0.766823,0.352163,0.356309,0.766823,0.352163,-0.031541,0.813838,-0.068521,-0.031541,0.813838,-0.068521
0.143208,0.910129,0.091898,0.146395,0.986202,0.096448,0.190931,1.333476,0.119774,0.122123,1.4377,0.194183,0.318638,1.309739,0.243829,0.327895,1.079611,0.293919,0.285056,0.8258639999999999,0.3409435,0.285056,0.8258639999999999,0.3409435,0.066505,1.335743,-0.011772,0.02352,1.105646,-0.039366,-0.033136,0.8748335,-0.040977,-0.033136,0.8748335,-0.040977,0.178694,0.644208,0.206951,0.210776,0.212309,0.117457,0.241053,0.111177,0.067057,0.249363,0.051526,0.206688,-0.068497,0.637467,0.164884,-0.105922,0.348196,0.138022,-0.087297,0.140562,0.095194,-0.193276,0.075547,0.182746,0.192313,1.2857265,0.112807,0.336452,0.76702,0.361692,0.336452,0.76702,0.361692,-0.020574,0.814391,-0.086287,-0.020574,0.814391,-0.086287
0.135829,0.909559,0.09524,0.13859,0.98564,0.099926,0.180955,1.33326,0.123301,0.110515,1.437114,0.196692,0.307822,1.310859,0.24864,0.312034,1.080438,0.298056,0.26564,0.827515,0.3499664999999999,0.26564,0.827515,0.3499664999999999,0.057873,1.334049,-0.009428,0.01837,1.103623,-0.039379,-0.02808,0.87269,-0.0535905,-0.02808,0.87269,-0.0535905,0.171794,0.643357,0.209652,0.209239,0.212024,0.118286,0.240108,0.111515,0.067005,0.249254,0.051574,0.206459,-0.079701,0.635603,0.159785,-0.123788,0.350623,0.135052,-0.111188,0.141322,0.098624,-0.221795,0.077623,0.181281,0.1829145,1.2855085,0.1164854999999999,0.314439,0.766514,0.370757,0.314439,0.766514,0.370757,-0.010964,0.81557,-0.101636,-0.010964,0.81557,-0.101636
0.126971,0.908702,0.099031,0.12908,0.984794,0.103883,0.169472,1.332498,0.126597,0.097777,1.43615,0.199052,0.295723,1.311424,0.25283,0.297633,1.080966,0.302216,0.2452794999999999,0.8287525,0.3589345,0.2452794999999999,0.8287525,0.3589345,0.047577,1.332306,-0.007055,0.01289,1.1015,-0.0399,-0.0246144999999999,0.8712135000000001,-0.0637575,-0.0246144999999999,0.8712135000000001,-0.0637575,0.163709,0.642421,0.212769,0.207595,0.211575,0.1193,0.239375,0.111854,0.067047,0.24927,0.051517,0.206279,-0.090499,0.632336,0.154839,-0.140347,0.352016,0.131252,-0.133979,0.141576,0.100152,-0.247803,0.080389,0.180303,0.1718535,1.2847415,0.1199555,0.291511,0.765969,0.380278,0.291511,0.765969,0.380278,-0.003784,0.816834,-0.113487,-0.003784,0.816834,-0.113487
0.116081,0.907307,0.103455,0.117582,0.983413,0.108317,0.156533,1.331347,0.129572,0.083849,1.434991,0.201048,0.28215,1.311561,0.256597,0.283663,1.081294,0.306877,0.2242549999999999,0.8301909999999999,0.3674955,0.2242549999999999,0.8301909999999999,0.3674955,0.035789,1.330246,-0.005015,0.008247,1.099232,-0.042798,-0.023502,0.8700095,-0.070746,-0.023502,0.8700095,-0.070746,0.154527,0.640851,0.216026,0.205586,0.210967,0.120366,0.238735,0.112081,0.067382,0.249163,0.051397,0.206424,-0.101671,0.627587,0.15006,-0.154764,0.351667,0.127198,-0.154174,0.140604,0.099902,-0.270518,0.082435,0.178668,0.15919,1.2835744999999998,0.1231565,0.268187,0.765813,0.388946,0.268187,0.765813,0.388946,0.000287,0.817685,-0.121345,0.000287,0.817685,-0.121345
0.103091,0.905734,0.108384,0.103993,0.981854,0.113175,0.142208,1.330149,0.132381,0.068582,1.433814,0.202856,0.267037,1.311601,0.26031,0.268393,1.081643,0.311992,0.2030179999999999,0.8317815,0.3755905,0.2030179999999999,0.8317815,0.3755905,0.022724,1.327824,-0.003374,0.000988,1.096603,-0.043595,-0.0255565,0.8686035000000001,-0.0745899999999999,-0.0255565,0.8686035000000001,-0.0745899999999999,0.144052,0.639089,0.219694,0.203348,0.210463,0.12166,0.237873,0.112553,0.06775,0.249038,0.051311,0.206489,-0.112651,0.621615,0.145542,-0.16619,0.349665,0.123356,-0.170524,0.13836,0.098371,-0.288866,0.083397,0.176461,0.1450705,1.2823515,0.126242,0.24489,0.7667,0.398953,0.24489,0.7667,0.398953,0.000573,0.817613,-0.125397,0.000573,0.817613,-0.125397
0.08775,0.904051,0.113626,0.088148,0.980174,0.118423,0.126148,1.328364,0.134779,0.051979,1.432455,0.204046,0.250103,1.311075,0.263762,0.25091,1.081476,0.31703,0.1819155,0.832891,0.383021,0.1819155,0.832891,0.383021,0.008369,1.32469,-0.002457,-0.010355,1.09306,-0.041828,-0.031569,0.8667024999999999,-0.075744,-0.031569,0.8667024999999999,-0.075744,0.131959,0.637146,0.224089,0.200637,0.209781,0.123359,0.236725,0.113091,0.068284,0.248913,0.051133,0.206619,-0.124322,0.615388,0.142165,-0.175296,0.346017,0.120079,-0.181824,0.134695,0.095717,-0.301889,0.082294,0.172934,0.12914,1.2805215,0.129072,0.222569,0.767466,0.407547,0.222569,0.767466,0.407547,-0.003311,0.816252,-0.125947,-0.003311,0.816252,-0.125947
0.070349,0.902401,0.119252,0.070305,0.978513,0.124245,0.108481,1.326099,0.136742,0.034041,1.430997,0.204484,0.231365,1.310021,0.266957,0.231302,1.080854,0.322055,0.1611294999999999,0.8333055,0.389792,0.1611294999999999,0.8333055,0.389792,-0.007515,1.321556,-0.001776,-0.022761,1.089473,-0.039966,-0.0419395,0.8640410000000001,-0.074438,-0.0419395,0.8640410000000001,-0.074438,0.118229,0.635105,0.229074,0.197337,0.209159,0.125458,0.235297,0.113911,0.069143,0.248741,0.050959,0.206911,-0.136131,0.608875,0.13947,-0.183277,0.341517,0.116238,-0.189001,0.130087,0.092627,-0.309994,0.076943,0.167862,0.1114904999999999,1.2781955,0.13158,0.201303,0.768084,0.415616,0.201303,0.768084,0.415616,-0.011862,0.813281,-0.123253,-0.011862,0.813281,-0.123253
0.050603,0.900568,0.125185,0.050399,0.976676,0.130242,0.089237,1.323617,0.138257,0.014831,1.429712,0.204144,0.210806,1.308779,0.269841,0.20966,1.08005,0.326721,0.1407465,0.8332755000000001,0.3957009999999999,0.1407465,0.8332755000000001,0.3957009999999999,-0.025011,1.318684,-0.001306,-0.036854,1.086135,-0.037835,-0.056784,0.8606670000000001,-0.071081,-0.056784,0.8606670000000001,-0.071081,0.102696,0.632894,0.234776,0.193499,0.208419,0.127957,0.233456,0.114929,0.070097,0.24863,0.050873,0.207175,-0.149182,0.602267,0.137822,-0.192069,0.336673,0.112753,-0.195143,0.125048,0.090432,-0.316711,0.069392,0.162872,0.0921475,1.2756445,0.1337095,0.181178,0.768726,0.42278,0.181178,0.768726,0.42278,-0.025465,0.809,-0.118131,-0.025465,0.809,-0.118131
0.028551,0.898802,0.131377,0.028683,0.97493,0.136118,0.068884,1.321874,0.139541,-0.00563,1.429041,0.203545,0.188891,1.308293,0.27278,0.186453,1.079894,0.330933,0.1207445,0.8334275,0.4004565,0.1207445,0.8334275,0.4004565,-0.043749,1.315673,-0.00114,-0.054427,1.082611,-0.034631,-0.076057,0.8568945,-0.0659675,-0.076057,0.8568945,-0.0659675,0.085172,0.630873,0.241625,0.189302,0.207769,0.13123,0.231003,0.116445,0.071183,0.24847,0.050971,0.207315,-0.163011,0.595702,0.13717,-0.201179,0.332051,0.110677,-0.20041,0.120166,0.090752,-0.321831,0.061865,0.161334,0.071743,1.2738405,0.1356534999999999,0.162132,0.769589,0.427775,0.162132,0.769589,0.427775,-0.044241,0.803997,-0.111284,-0.044241,0.803997,-0.111284
0.004846,0.897544,0.13743,0.005824,0.973685,0.141858,0.047771,1.320749,0.140637,-0.026914,1.428877,0.2028,0.166022,1.308673,0.275732,0.162092,1.080409,0.334328,0.100809,0.8342259999999999,0.4044335,0.100809,0.8342259999999999,0.4044335,-0.063444,1.312613,-0.001041,-0.075472,1.079205,-0.031533,-0.0995215,0.8530435,-0.059369,-0.0995215,0.8530435,-0.059369,0.065506,0.629265,0.249794,0.184371,0.207246,0.135797,0.228034,0.118552,0.073255,0.248047,0.05117,0.2081,-0.177762,0.59034,0.136574,-0.207979,0.327938,0.110802,-0.20278,0.116055,0.091529,-0.323969,0.057548,0.162338,0.050647,1.272663,0.137478,0.143571,0.771063,0.431202,0.143571,0.771063,0.431202,-0.068167,0.798701,-0.103277,-0.068167,0.798701,-0.103277
-0.01965,0.896972,0.142923,-0.01753,0.973091,0.147322,0.02623,1.319784,0.141559,-0.048231,1.429116,0.201858,0.142723,1.309374,0.278348,0.137583,1.081167,0.337071,0.0806035,0.8356955,0.4077285,0.0806035,0.8356955,0.4077285,-0.084131,1.309521,-0.000725,-0.099011,1.076051,-0.029431,-0.1267225,0.8491884999999999,-0.0515335,-0.1267225,0.8491884999999999,-0.0515335,0.043431,0.628455,0.25998,0.17849,0.206704,0.141447,0.224259,0.121542,0.07559,0.247534,0.05177,0.208684,-0.192898,0.586627,0.135761,-0.212985,0.32488,0.111395,-0.203509,0.113295,0.090544,-0.324495,0.055643,0.162394,0.029008,1.271648,0.1391715,0.124855,0.77337,0.434035,0.124855,0.77337,0.434035,-0.097145,0.793371,-0.09482,-0.097145,0.793371,-0.09482
-0.043738,0.896984,0.147386,-0.040869,0.973074,0.151862,0.004598,1.319321,0.142293,-0.069038,1.429939,0.201244,0.11971,1.310481,0.280449,0.113737,1.082232,0.338932,0.059963,0.8375905,0.4103745,0.059963,0.8375905,0.4103745,-0.105542,1.306859,-8.2e-05,-0.124447,1.073617,-0.028264,-0.1571845,0.8459215,-0.0426385,-0.1571845,0.8459215,-0.0426385,0.01958,0.629462,0.272623,0.171634,0.2069,0.150115,0.218768,0.125918,0.08008,0.246644,0.052514,0.210306,-0.208144,0.583837,0.13402,-0.219541,0.322992,0.109981,-0.204682,0.111694,0.089367,-0.325025,0.054474,0.162628,0.0072429999999999,1.2711454999999998,0.1406885,0.105422,0.77599,0.436327,0.105422,0.77599,0.436327,-0.131029,0.788595,-0.086155,-0.131029,0.788595,-0.086155
