0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z
-0.028606,0.909419,0.124062,-0.028748,0.985497,0.118575,-0.028825,1.3317,0.051488,-0.033687,1.439985,0.148362,0.151063,1.322348,0.055888,0.184187,1.095898,0.112252,0.177001,0.853881,0.2204749999999999,0.177001,0.853881,0.2204749999999999,-0.208512,1.319429,0.043232,-0.22398,1.088132,0.085846,-0.250579,0.855274,0.1528515,-0.250579,0.855274,0.1528515,0.082979,0.658803,0.220378,0.099629,0.215386,0.138118,0.137513,0.115086,0.091327,0.126744,0.055439,0.23079,-0.13418,0.579117,0.188324,-0.126244,0.317964,0.141923,-0.130847,0.112327,0.087288,-0.122554,0.053193,0.227139,-0.0283784999999999,1.283428,0.0511365,0.225254,0.789031,0.219645,0.225254,0.789031,0.219645,-0.269174,0.788401,0.120505,-0.269174,0.788401,0.120505
-0.029817,0.909421,0.123056,-0.030352,0.985465,0.117136,-0.034466,1.332961,0.05252,-0.03689,1.439875,0.150995,0.145875,1.324169,0.051956,0.180955,1.097451,0.106013,0.1770155,0.8542609999999999,0.2143729999999999,0.1770155,0.8542609999999999,0.2143729999999999,-0.213997,1.319877,0.049583,-0.229349,1.08819,0.090067,-0.251685,0.853839,0.1549155,-0.251685,0.853839,0.1549155,0.084536,0.659911,0.218205,0.099681,0.215752,0.137991,0.137309,0.115281,0.091363,0.126767,0.055519,0.230795,-0.133334,0.578672,0.189548,-0.126595,0.317514,0.142621,-0.130877,0.112057,0.087286,-0.122379,0.053205,0.227243,-0.0335765,1.284709,0.0513185,0.225189,0.789373,0.212526,0.225189,0.789373,0.212526,-0.271286,0.787376,0.122321,-0.271286,0.787376,0.122321
-0.031263,0.909564,0.121444,-0.032265,0.985606,0.115566,-0.040282,1.333946,0.054199,-0.039989,1.439648,0.154003,0.140113,1.326153,0.047931,0.177705,1.099236,0.099398,0.177091,0.854846,0.207235,0.177091,0.854846,0.207235,-0.219583,1.320066,0.057251,-0.234996,1.087996,0.095456,-0.2526009999999999,0.8522514999999999,0.157299,-0.2526009999999999,0.8522514999999999,0.157299,0.086446,0.661436,0.215382,0.099761,0.21637,0.137748,0.137087,0.115696,0.091315,0.126713,0.055674,0.230648,-0.132425,0.578311,0.190465,-0.126434,0.317194,0.143029,-0.130755,0.111872,0.0872,-0.122386,0.053169,0.227228,-0.039092,1.2857235,0.05228,0.225152,0.789931,0.203937,0.225152,0.789931,0.203937,-0.273483,0.786482,0.124096,-0.273483,0.786482,0.124096
-0.032921,0.909752,0.119381,-0.034396,0.985819,0.113934,-0.046646,1.334456,0.056726,-0.042556,1.43905,0.157608,0.133238,1.32777,0.043975,0.173958,1.100672,0.092163,0.177128,0.855499,0.198987,0.177128,0.855499,0.198987,-0.225691,1.320143,0.066218,-0.240937,1.087676,0.101993,-0.2536455,0.8507235,0.1601655,-0.2536455,0.8507235,0.1601655,0.088661,0.663231,0.211985,0.099872,0.217165,0.137671,0.136839,0.116226,0.091527,0.126595,0.055802,0.230696,-0.131369,0.57797,0.191137,-0.126266,0.31694,0.143314,-0.130703,0.111718,0.087126,-0.122325,0.05315,0.227209,-0.045438,1.286258,0.054291,0.225025,0.790581,0.193866,0.225025,0.790581,0.193866,-0.27564,0.785558,0.126494,-0.27564,0.785558,0.126494
-0.034775,0.909942,0.116933,-0.036748,0.986041,0.112141,-0.052898,1.335058,0.059613,-0.044189,1.438084,0.161807,0.12616,1.329968,0.040164,0.169688,1.102599,0.084458,0.177201,0.856333,0.189632,0.177201,0.856333,0.189632,-0.23145,1.319552,0.076373,-0.246695,1.086735,0.109801,-0.2546235,0.8488475,0.1637225,-0.2546235,0.8488475,0.1637225,0.090723,0.665207,0.207842,0.100051,0.218143,0.137276,0.136526,0.116905,0.091396,0.126774,0.056057,0.230416,-0.130007,0.577509,0.191418,-0.125981,0.316704,0.143289,-0.130691,0.11154,0.086912,-0.122211,0.053166,0.22707,-0.0516415,1.2868955,0.0565675,0.224937,0.791484,0.182519,0.224937,0.791484,0.182519,-0.277842,0.784273,0.129736,-0.277842,0.784273,0.129736
-0.03665,0.910175,0.114296,-0.039155,0.986303,0.110282,-0.059705,1.335682,0.063425,-0.046748,1.436998,0.16687,0.118237,1.332274,0.036613,0.165502,1.104852,0.0766,0.177163,0.8570725,0.179272,0.177163,0.8570725,0.179272,-0.237393,1.318635,0.087783,-0.253464,1.085446,0.118083,-0.2553985,0.846405,0.1682925,-0.2553985,0.846405,0.1682925,0.092599,0.667427,0.203043,0.100036,0.219364,0.136845,0.136215,0.117789,0.091478,0.127024,0.056341,0.230272,-0.128637,0.576945,0.191528,-0.125595,0.316545,0.143102,-0.130881,0.111389,0.086746,-0.122153,0.053095,0.226923,-0.0583965,1.2875770000000002,0.059596,0.224783,0.792432,0.169857,0.224783,0.792432,0.169857,-0.280007,0.782402,0.134202,-0.280007,0.782402,0.134202
-0.038793,0.910513,0.110753,-0.041703,0.986678,0.107877,-0.06671,1.336332,0.06815,-0.049764,1.43577,0.172834,0.109858,1.334851,0.033493,0.16125,1.107534,0.068696,0.1769985,0.857871,0.1680545,0.1769985,0.857871,0.1680545,-0.243019,1.317227,0.100359,-0.260356,1.083551,0.125827,-0.2558685,0.843376,0.1741075,-0.2558685,0.843376,0.1741075,0.094494,0.670296,0.197748,0.100043,0.220668,0.136446,0.136118,0.118839,0.09157,0.127269,0.056744,0.230097,-0.127391,0.576551,0.191293,-0.125479,0.316499,0.142871,-0.131108,0.111316,0.08665,-0.122203,0.052953,0.226787,-0.06526,1.288318,0.063349,0.224858,0.793824,0.156134,0.224858,0.793824,0.156134,-0.281893,0.77989,0.140103,-0.281893,0.77989,0.140103
-0.040629,0.910867,0.1071,-0.044234,0.987036,0.105284,-0.073384,1.336841,0.073736,-0.052544,1.434294,0.179578,0.10125,1.33795,0.030759,0.155252,1.110368,0.059807,0.176835,0.8594554999999999,0.1560145,0.176835,0.8594554999999999,0.1560145,-0.24786,1.315205,0.113859,-0.266091,1.081091,0.134149,-0.25586,0.8399335,0.18131,-0.25586,0.8399335,0.18131,0.096934,0.673879,0.191868,0.100414,0.222546,0.136057,0.135843,0.1204,0.091386,0.127864,0.057539,0.22962,-0.12601,0.575632,0.190626,-0.125664,0.316246,0.142402,-0.131461,0.110973,0.086524,-0.122238,0.052783,0.226712,-0.0717725,1.2889485,0.067893,0.224981,0.796252,0.141117,0.224981,0.796252,0.141117,-0.283305,0.77686,0.147656,-0.283305,0.77686,0.147656
-0.041894,0.911273,0.103399,-0.04643,0.98741,0.102672,-0.079806,1.337134,0.079777,-0.055024,1.433434,0.185824,0.092377,1.341223,0.02825,0.148645,1.113419,0.050443,0.176823,0.861807,0.1432735,0.176823,0.861807,0.1432735,-0.251767,1.312723,0.128336,-0.264115,1.07827,0.149142,-0.2551835,0.836383,0.1898515,-0.2551835,0.836383,0.1898515,0.099801,0.678588,0.186439,0.101345,0.224691,0.136039,0.135358,0.12235,0.090718,0.1295,0.058775,0.228732,-0.123693,0.574303,0.189663,-0.125782,0.315799,0.141867,-0.131837,0.110405,0.086463,-0.122218,0.052531,0.226755,-0.077998,1.28938,0.072935,0.224834,0.799208,0.125638,0.224834,0.799208,0.125638,-0.284052,0.773611,0.15683,-0.284052,0.773611,0.15683
-0.042848,0.911853,0.099667,-0.04817,0.987941,0.100222,-0.085803,1.33732,0.086173,-0.05683,1.433086,0.19164,0.083288,1.344442,0.025849,0.142919,1.11695,0.041513,0.1768445,0.8642270000000001,0.1301305,0.1768445,0.8642270000000001,0.1301305,-0.254601,1.310019,0.143654,-0.262492,1.075352,0.164208,-0.2537095,0.8329070000000001,0.1999685,-0.2537095,0.8329070000000001,0.1999685,0.10291,0.68427,0.18171,0.103103,0.227037,0.136402,0.134904,0.124632,0.089641,0.133585,0.060431,0.227483,-0.119864,0.57315,0.188577,-0.12543,0.315576,0.141665,-0.131985,0.110027,0.086897,-0.122012,0.052116,0.227149,-0.08388,1.289709,0.0784295,0.223418,0.801545,0.109239,0.223418,0.801545,0.109239,-0.284018,0.770409,0.167727,-0.284018,0.770409,0.167727
-0.043625,0.912507,0.096272,-0.049406,0.988539,0.098185,-0.091227,1.337555,0.092819,-0.057626,1.432862,0.197324,0.074336,1.347436,0.023402,0.14004,1.121313,0.033643,0.1770545,0.8670685,0.116834,0.1770545,0.8670685,0.116834,-0.256075,1.307202,0.159411,-0.26205,1.072419,0.179272,-0.2513014999999999,0.829539,0.211804,-0.2513014999999999,0.829539,0.211804,0.106163,0.690267,0.177672,0.106426,0.229419,0.136799,0.134894,0.127085,0.087791,0.143147,0.062764,0.225336,-0.114973,0.572305,0.187325,-0.124859,0.31554,0.141417,-0.132236,0.109931,0.086981,-0.12204,0.05177,0.227114,-0.089145,1.290096,0.0842275,0.222282,0.804333,0.093311,0.222282,0.804333,0.093311,-0.283068,0.767241,0.180595,-0.283068,0.767241,0.180595
-0.043986,0.913157,0.093827,-0.050078,0.989129,0.096846,-0.095594,1.337748,0.099343,-0.056588,1.431866,0.203046,0.066073,1.350178,0.020901,0.139349,1.126223,0.026251,0.1771985,0.869869,0.103594,0.1771985,0.869869,0.103594,-0.255806,1.304307,0.174816,-0.260289,1.069516,0.194989,-0.2478305,0.8262735,0.2255555,-0.2478305,0.8262735,0.2255555,0.109396,0.695298,0.173439,0.112879,0.231842,0.136443,0.135308,0.129435,0.084537,0.159974,0.066696,0.220843,-0.10959,0.571664,0.186107,-0.124119,0.315612,0.141338,-0.132502,0.110011,0.087014,-0.121933,0.051577,0.227006,-0.09331,1.290455,0.08993,0.221226,0.807453,0.077129,0.221226,0.807453,0.077129,-0.281128,0.7641,0.195725,-0.281128,0.7641,0.195725
-0.043929,0.913851,0.092575,-0.050312,0.989765,0.096359,-0.098514,1.337821,0.105081,-0.055261,1.432276,0.206773,0.058859,1.352551,0.018308,0.136406,1.129976,0.017897,0.1773775,0.872412,0.090591,0.1773775,0.872412,0.090591,-0.253808,1.301747,0.188951,-0.256824,1.067116,0.211146,-0.2432685,0.8232005,0.2413555,-0.2432685,0.8232005,0.2413555,0.112962,0.699153,0.169086,0.122747,0.234492,0.135012,0.137487,0.131735,0.081083,0.182385,0.071866,0.21346,-0.104504,0.571295,0.185496,-0.123094,0.315748,0.141615,-0.132594,0.110246,0.087104,-0.121826,0.051441,0.226925,-0.096136,1.290656,0.095068,0.219816,0.810335,0.060927,0.219816,0.810335,0.060927,-0.278231,0.761121,0.213288,-0.278231,0.761121,0.213288
-0.042947,0.914636,0.093327,-0.04971,0.990508,0.097286,-0.099734,1.337994,0.109924,-0.052807,1.432913,0.209532,0.053294,1.354394,0.015769,0.130017,1.131648,0.008582,0.177874,0.8748675,0.0780105,0.177874,0.8748675,0.0780105,-0.250312,1.300024,0.20116,-0.252038,1.065803,0.227449,-0.2373065,0.82091,0.2590945,-0.2373065,0.82091,0.2590945,0.117949,0.701738,0.165335,0.13556,0.237109,0.132228,0.143961,0.133957,0.077697,0.206859,0.076938,0.203858,-0.099975,0.571333,0.186367,-0.121674,0.316159,0.142735,-0.132277,0.11086,0.087666,-0.121608,0.051265,0.227159,-0.0973895,1.2909075,0.099537,0.218312,0.812996,0.045279,0.218312,0.812996,0.045279,-0.274069,0.758846,0.233391,-0.274069,0.758846,0.233391
-0.041133,0.915599,0.095606,-0.048255,0.991455,0.09923,-0.098955,1.338084,0.113751,-0.048874,1.43335,0.211475,0.049775,1.355578,0.013352,0.120562,1.131237,-0.001273,0.1791065,0.8769055,0.065902,0.1791065,0.8769055,0.065902,-0.245447,1.299189,0.211176,-0.244531,1.065607,0.242673,-0.2297024999999999,0.8198135,0.278486,-0.2297024999999999,0.8198135,0.278486,0.124938,0.704088,0.162976,0.150241,0.239622,0.128582,0.155114,0.136424,0.073711,0.230392,0.081047,0.193671,-0.0964,0.571974,0.188653,-0.120317,0.316985,0.144289,-0.132041,0.112056,0.08808,-0.121508,0.051181,0.22703,-0.0967985,1.2910024999999998,0.103306,0.216683,0.814885,0.030179,0.216683,0.814885,0.030179,-0.268021,0.757583,0.255614,-0.268021,0.757583,0.255614
-0.03927,0.915844,0.097865,-0.046539,0.991678,0.101655,-0.096474,1.338101,0.116825,-0.043657,1.433814,0.212653,0.048392,1.355788,0.011263,0.116092,1.130878,-0.008378,0.1809965,0.8777215,0.0543805,0.1809965,0.8777215,0.0543805,-0.239512,1.299228,0.219438,-0.236197,1.066541,0.25685,-0.2201,0.8203175,0.299107,-0.2201,0.8203175,0.299107,0.133045,0.706623,0.161653,0.166169,0.241975,0.124453,0.170351,0.139211,0.068715,0.251949,0.08409,0.184591,-0.093789,0.571882,0.19166,-0.118989,0.316678,0.145986,-0.131863,0.112226,0.088311,-0.121381,0.051111,0.22716,-0.0946365,1.290972,0.1065315,0.215009,0.815478,0.015605,0.215009,0.815478,0.015605,-0.25919,0.757502,0.279351,-0.25919,0.757502,0.279351
-0.036361,0.91582,0.100884,-0.043733,0.991641,0.104718,-0.092696,1.338233,0.119596,-0.036917,1.434228,0.213443,0.049087,1.35502,0.009697,0.113716,1.129539,-0.013435,0.183269,0.8771745,0.0437035,0.183269,0.8771745,0.0437035,-0.232718,1.300092,0.226544,-0.227609,1.06847,0.269886,-0.208531,0.8224435,0.3203125,-0.208531,0.8224435,0.3203125,0.142007,0.708908,0.161083,0.183219,0.244355,0.120094,0.188663,0.142326,0.063129,0.272038,0.086388,0.177337,-0.090888,0.571596,0.195148,-0.117323,0.316321,0.147817,-0.131591,0.112402,0.088601,-0.121335,0.050986,0.227334,-0.0912174999999999,1.2910485,0.1094975,0.213945,0.815131,0.00194,0.213945,0.815131,0.00194,-0.247353,0.75856,0.303703,-0.247353,0.75856,0.303703
-0.032649,0.9153,0.104293,-0.039879,0.991136,0.10812,-0.087179,1.337983,0.121886,-0.028987,1.434448,0.213766,0.051891,1.35331,0.008521,0.110451,1.12625,-0.015308,0.185905,0.875544,0.0339175,0.185905,0.875544,0.0339175,-0.224812,1.301244,0.232523,-0.218631,1.070826,0.281742,-0.195165,0.825962,0.3414304999999999,-0.195165,0.825962,0.3414304999999999,0.151394,0.71045,0.160851,0.201201,0.246493,0.115916,0.208892,0.145308,0.057718,0.291849,0.088375,0.171738,-0.087178,0.57103,0.198357,-0.115439,0.315834,0.149374,-0.131428,0.112511,0.088572,-0.121496,0.050897,0.22724,-0.086154,1.2906955,0.1122239999999999,0.213353,0.813872,-0.010555,0.213353,0.813872,-0.010555,-0.232841,0.760679,0.327917,-0.232841,0.760679,0.327917
-0.027671,0.914652,0.108052,-0.034701,0.990511,0.111789,-0.080014,1.337386,0.123954,-0.019747,1.434437,0.213858,0.056781,1.350959,0.007818,0.109799,1.122507,-0.015675,0.188798,0.8730819999999999,0.025063,0.188798,0.8730819999999999,0.025063,-0.215753,1.302438,0.23761,-0.208976,1.073313,0.292468,-0.1805355,0.830095,0.361771,-0.1805355,0.830095,0.361771,0.161281,0.711349,0.160945,0.219703,0.248649,0.112545,0.229724,0.148189,0.053452,0.312474,0.09089,0.16744,-0.082031,0.570457,0.201495,-0.112875,0.315408,0.151465,-0.130831,0.112648,0.089344,-0.121513,0.050541,0.227836,-0.079484,1.2899955,0.11477,0.213124,0.811822,-0.021735,0.213124,0.811822,-0.021735,-0.216828,0.76348,0.351311,-0.216828,0.76348,0.351311
-0.02128,0.913732,0.112015,-0.028047,0.98962,0.115648,-0.071419,1.336652,0.125878,-0.009444,1.434354,0.213895,0.063693,1.348257,0.007574,0.113542,1.119094,-0.015936,0.1921405,0.8699755,0.017442,0.1921405,0.8699755,0.017442,-0.20554,1.303541,0.242012,-0.198496,1.075752,0.302145,-0.1648775,0.8346605,0.380712,-0.1648775,0.8346605,0.380712,0.172135,0.711547,0.161089,0.238438,0.250529,0.110313,0.250271,0.150525,0.050784,0.334483,0.094099,0.164134,-0.076025,0.5696,0.203842,-0.110347,0.314924,0.152784,-0.130698,0.112845,0.089201,-0.121658,0.050517,0.227611,-0.071285,1.2891675,0.1171785,0.213216,0.809142,-0.031443,0.213216,0.809142,-0.031443,-0.199625,0.766793,0.3736,-0.199625,0.766793,0.3736
-0.01342,0.912661,0.11601,-0.019747,0.988591,0.119555,-0.061243,1.335708,0.127593,0.001876,1.43414,0.21397,0.072559,1.34522,0.007628,0.119764,1.115478,-0.015685,0.196481,0.8662259999999999,0.01141,0.196481,0.8662259999999999,0.01141,-0.194042,1.304469,0.245825,-0.186911,1.077985,0.310694,-0.148498,0.8394765,0.397691,-0.148498,0.8394765,0.397691,0.184186,0.71112,0.160985,0.257078,0.252008,0.109435,0.269709,0.152001,0.050075,0.357661,0.097763,0.161638,-0.069342,0.56875,0.206255,-0.107326,0.314539,0.154373,-0.130177,0.113122,0.089553,-0.121658,0.050365,0.227802,-0.0614785,1.2881305,0.1194244999999999,0.213948,0.805934,-0.039526,0.213948,0.805934,-0.039526,-0.181923,0.770679,0.393972,-0.181923,0.770679,0.393972
-0.004025,0.911296,0.119974,-0.009724,0.987281,0.12339,-0.049705,1.33483,0.129163,0.014578,1.433855,0.21399,0.083168,1.34184,0.007855,0.127863,1.111551,-0.015006,0.202503,0.8623685,0.0070219999999999,0.202503,0.8623685,0.0070219999999999,-0.181381,1.305441,0.249245,-0.174252,1.080152,0.318149,-0.1315985,0.844261,0.4123679999999999,-0.1315985,0.844261,0.4123679999999999,0.197227,0.709755,0.160745,0.274899,0.252608,0.11006,0.287052,0.152025,0.051578,0.380946,0.10117,0.159844,-0.062483,0.567832,0.209012,-0.103963,0.314136,0.156031,-0.129562,0.11343,0.09004,-0.121626,0.050143,0.228082,-0.0503165,1.287166,0.1215335,0.215796,0.802255,-0.045365,0.215796,0.802255,-0.045365,-0.164365,0.775052,0.411665,-0.164365,0.775052,0.411665
0.007136,0.909527,0.123797,0.002101,0.985566,0.127057,-0.036051,1.333201,0.130245,0.028759,1.433212,0.213499,0.095894,1.338259,0.007835,0.13805,1.107407,-0.014159,0.210564,0.858267,0.0047575,0.210564,0.858267,0.0047575,-0.166975,1.305753,0.251606,-0.16037,1.081725,0.324554,-0.114403,0.8486564999999999,0.42443,-0.114403,0.8486564999999999,0.42443,0.211061,0.707298,0.160512,0.291361,0.252005,0.111986,0.302029,0.150393,0.055015,0.402668,0.103318,0.15884,-0.05522,0.566615,0.212059,-0.100193,0.313467,0.157699,-0.128852,0.113571,0.090517,-0.121663,0.049804,0.228379,-0.0368865,1.285449,0.123205,0.219917,0.798325,-0.048666,0.219917,0.798325,-0.048666,-0.147322,0.77954,0.426279,-0.147322,0.77954,0.426279
